State,Locality/Suburb,Postcode,Electorate,Redistributed Electorate,Other Locality(s)
NSW,MOUNT HUNTER,2570,Hume,,
NSW,MOWBRAY PARK,2571,Hume,,
NSW,MULGOA,2745,Hume,,
NSW,MUMMEL,2580,Hume,,
NSW,MYRTLEVILLE,2580,Hume,,
NSW,NARELLAN,2567,Hume,,
NSW,NARELLAN VALE,2567,Hume,,
NSW,NARRAWA,2583,Hume,,
NSW,NATTAI,2570,Hume,,
NSW,OAKDALE,2570,Hume,,
NSW,OALLEN,2580,Hume,,
NSW,OOLONG,2581,Hume,,
NSW,ORANGEVILLE,2570,Hume,,
NSW,PADDYS RIVER,2577,Hume,,
NSW,PARKESBOURNE,2580,Hume,,
NSW,PEELWOOD,2583,Hume,,
NSW,PEJAR,2583,Hume,,
...56789,...56789,...56789,...56789,...56789,...56789
...,5,6,7,8,9
NSW,PENROSE,2579,Hume,,
NSW,PHEASANTS NEST,2574,Hume,,
NSW,PICTON,2571,Hume,,
NSW,POMEROY,2580,Hume,,
NSW,PUDMAN CREEK,2582,Hume,,BLAKNEY CREEK
NSW,QUIALIGO,2580,Hume,,
NSW,RAZORBACK,2571,Hume,,
NSW,REDGROUND,2583,Hume,,CROOKWELL
NSW,REIDS FLAT,2586,Hume,,
NSW,RICHLANDS,2580,Hume,,
NSW,ROSLYN,2580,Hume,,
NSW,RUGBY,2583,Hume,,
NSW,RUN-O-WATERS,2580,Hume,,
NSW,RYE PARK,2586,Hume,,
NSW,SILVERDALE,2752,Hume,,
NSW,SPRING FARM,2570,Hume,,
NSW,STONEQUARRY,2580,Hume,,
NSW,SUTTON FOREST,2577,Hume,,
NSW,TAHMOOR,2573,Hume,,
NSW,TALLONG,2579,Hume,,
...56789,...56789,...56789,...56789,...56789,...56789
...,5,6,7,8,9
NSW,TARAGO,2580,Hume,,
NSW,TARALGA,2580,Hume,,
NSW,TARLO,2580,Hume,,
NSW,TAYLORS FLAT,2586,Hume,,
NSW,THE OAKS,2570,Hume,,
NSW,THERESA PARK,2570,Hume,,
NSW,THIRLMERE,2572,Hume,,
NSW,TIRRANNAVILLE,2580,Hume,,
NSW,TOWRANG,2580,Hume,,
NSW,TUENA,2583,Hume,,
NSW,WALLACIA,2745,Hume,,
NSW,WARRAGAMBA,2752,Hume,,
NSW,WATTLE RIDGE,2575,Hume,,
NSW,WAYO,2580,Hume,,
NSW,WERAI,2577,Hume,,
NSW,WEROMBI,2570,Hume,,
NSW,WHEEO,2583,Hume,,
NSW,WIARBOROUGH,2580,Hume,,
NSW,WILTON,2571,Hume,,
NSW,WINDELLAMA,2580,Hume,,
...56789,...56789,...56789,...56789,...56789,...56789
...,5,6,7,8,9
NSW,WINGELLO,2579,Hume,,
NSW,WOLLOGORANG,2580,Hume,,
NSW,WOMBEYAN CAVES,2580,Hume,,
NSW,WOODHOUSELEE,2580,Hume,,
NSW,WOODLANDS,2575,Hume,,
NSW,WYANGALA,2808,Hume,,
NSW,YALBRAITH,2580,Hume,,
NSW,YANDERRA,2574,Hume,,
NSW,YARRA,2580,Hume,,
NSW,YERRANDERIE,2787,Hume,,
NSW,YERRINBOOL,2575,Hume,,
...56789,...56789,...56789,...56789,...56789,...56789
...,5,6,7,8,9
