State,Locality/Suburb,Postcode,Electorate,Redistributed Electorate,Other Locality(s),Unnamed: 6
QLD,MUNGABUNDA,4718,Flynn,,,
QLD,MUNGUNGO,4630,Flynn,,,
QLD,MUNGY,4671,Flynn,,,
QLD,NAGOORIN,4680,Flynn,,BOYNE VALLEY,
QLD,NANDOWRIE,4722,Flynn,,,
QLD,NEARUM,4671,Flynn,,,
...1112131415...,...1112131415...,...1112131415...,...1112131415...,...1112131415...,...1112131415...,
...,11,12,13,14,15,...
QLD,NEW AUCKLAND,4680,Flynn,,,
QLD,NEW MOONTA,4671,Flynn,,,
QLD,NINE MILE,4702,Flynn,,,
QLD,NINE MILE CREEK,4714,Flynn,,,
QLD,OAKEY CREEK,4714,Flynn,,,
QLD,OAKWOOD,4670,Flynn,,,
QLD,O'BIL BIL,4626,Flynn,,,
QLD,O'CONNELL,4680,Flynn,,,
QLD,OKEDEN,4613,Flynn,,,
QLD,OLD COORANGA,4626,Flynn,,,
QLD,OOMBABEER,4718,Flynn,,,
QLD,ORANGE CREEK,4715,Flynn,,,
QLD,ORION,4722,Flynn,,,
QLD,OYSTER CREEK,4674,Flynn,,,
QLD,PEAK VALE,4721,Flynn,,,
QLD,PENWHAUPELL,4625,Flynn,,,
QLD,PHEASANT CREEK,4702,Flynn,,,
QLD,PHILPOTT,4626,Flynn,,,
QLD,PILE GULLY,4625,Flynn,,,
QLD,PINK LILY,4702,Flynn,,,
...1112131415...,...1112131415...,...1112131415...,...1112131415...,...1112131415...,...1112131415...,
...,11,12,13,14,15,...
QLD,PORT ALMA,4699,Flynn,,,
QLD,PORT CURTIS,4700,Flynn,,,
QLD,PROSPECT,4715,Flynn,,,
QLD,PROSTON,4613,Flynn,,,
QLD,RAGLAN,4697,Flynn,,,
QLD,RAWBELLE,4630,Flynn,,,
QLD,REDHILL FARMS,4671,Flynn,,,
QLD,REIDS CREEK,4625,Flynn,,,
QLD,RETRO,4723,Flynn,,,
QLD,REWAN,4702,Flynn,,,
QLD,RHYDDING,4718,Flynn,,,
QLD,RIDGELANDS,4702,Flynn,,,
QLD,RIVER RANCH,4680,Flynn,,,
QLD,RIVERLEIGH,4626,Flynn,,,
QLD,RODDS BAY,4678,Flynn,,,
QLD,ROLLESTON,4702,Flynn,,,
QLD,ROSEDALE,4674,Flynn,,,
QLD,ROUND HILL,4677,Flynn,,,
QLD,ROUNDSTONE,4718,Flynn,,,
QLD,RUBYVALE,4702,Flynn,,,
...1617181920...,...1617181920...,...1617181920...,...1617181920...,...1617181920...,...1617181920...,
...,16,17,18,19,20,...
QLD,RULES BEACH,4674,Flynn,,,
QLD,SAPPHIRE CENTRAL,4702,Flynn,,,
QLD,SELENE,4630,Flynn,,,
QLD,SEVENTEEN SEVENTY,4677,Flynn,,,
QLD,SHARON,4670,Flynn,,,
QLD,SILVERLEAF,4605,Flynn,,,
QLD,SKYRING RESERVE,4671,Flynn,,,
QLD,SOUTH GLADSTONE,4680,Flynn,,,
QLD,SOUTH KOLAN,4670,Flynn,,,
QLD,SOUTH TREES,4680,Flynn,,,
QLD,SOUTH YAAMBA,4702,Flynn,,,
QLD,SPEEDWELL,4613,Flynn,,,
QLD,SPLINTER CREEK,4630,Flynn,,,
QLD,SPRINGSURE,4722,Flynn,,,
QLD,ST AGNES,4671,Flynn,,,
QLD,ST KILDA,4671,Flynn,,,
QLD,STALWORTH,4613,Flynn,,,
QLD,STANWELL,4702,Flynn,,,
QLD,STEWARTON,4702,Flynn,,,
QLD,STOCKHAVEN,4625,Flynn,,,
...1617181920...,...1617181920...,...1617181920...,...1617181920...,...1617181920...,...1617181920...,
...,16,17,18,19,20,...
QLD,STONELANDS,4612,Flynn,,,
QLD,STRUCK OIL,4714,Flynn,,,
QLD,SUN VALLEY,4680,Flynn,,,
QLD,TABLELANDS,4680,Flynn,,,
QLD,TAKILBERAN,4671,Flynn,,,
QLD,TANNUM SANDS,4680,Flynn,,,
QLD,TARAGOOLA,4680,Flynn,,,
QLD,TARGINNIE,4694,Flynn,,,
QLD,TAROOM,4420,Flynn,,,
QLD,TARRAMBA,4702,Flynn,,,
QLD,TAUNTON,4674,Flynn,,,
QLD,TELINA,4680,Flynn,,,
QLD,TELLEBANG,4630,Flynn,,,
QLD,THANGOOL,4716,Flynn,,,
QLD,THE LIMITS,4625,Flynn,,,
QLD,THE MINE,4714,Flynn,,,
QLD,THE NARROWS,4695,Flynn,,,
QLD,THEODORE,4719,Flynn,,,
QLD,THERESA CREEK,4721,Flynn,,,
QLD,THREE MOON,4630,Flynn,,,
...1617181920...,...1617181920...,...1617181920...,...1617181920...,...1617181920...,...1617181920...,
...,16,17,18,19,20,...
QLD,TIERI,4709,Flynn,,,
QLD,TINGOORA,4608,Flynn,,,
QLD,TIRROAN,4671,Flynn,,,
QLD,TOGARA,4702,Flynn,,,
QLD,TOOLOOA,4680,Flynn,,,
QLD,TOONDAHRA,4625,Flynn,,,
QLD,TROTTER CREEK,4714,Flynn,,,
QLD,TURKEY BEACH,4678,Flynn,,,
QLD,UBOBO,4680,Flynn,,BOYNE VALLEY,
QLD,ULOGIE,4702,Flynn,,,
QLD,VALENTINE PLAINS,4715,Flynn,,,
QLD,VENTNOR,4630,Flynn,,,
QLD,WAHOON,4625,Flynn,,,
QLD,WALLAROO,4702,Flynn,,,
QLD,WALLAVILLE,4671,Flynn,,,
QLD,WALMUL,4714,Flynn,,,
QLD,WALTERHALL,4714,Flynn,,,
QLD,WARNOAH,4718,Flynn,,,
QLD,WATALGAN,4670,Flynn,,,
QLD,WATERANGA,4621,Flynn,,,
...1617181920...,...1617181920...,...1617181920...,...1617181920...,...1617181920...,...1617181920...,
...,16,17,18,19,20,...
QLD,WATERLOO,4673,Flynn,,,
QLD,WEALWANDANGIE,4722,Flynn,,,
QLD,WELCOME CREEK,4670,Flynn,,,
QLD,WEST GLADSTONE,4680,Flynn,,,
QLD,WEST STOWE,4680,Flynn,,,
QLD,WESTWOOD,4702,Flynn,,,
QLD,WETHERON,4625,Flynn,,,
QLD,WHEATLANDS,4606,Flynn,,,
QLD,WIGTON,4612,Flynn,,,
QLD,WILKESDALE,4608,Flynn,,,
QLD,WILLOWS,4702,Flynn,,,
QLD,WILSON VALLEY,4625,Flynn,,,
QLD,WINFIELD,4670,Flynn,,,
QLD,WONBAH,4671,Flynn,,,
QLD,WONDAI,4606,Flynn,,,
QLD,WOODERSON,4680,Flynn,,,
QLD,WOODMILLAR,4625,Flynn,,,
QLD,WOOLEIN,4702,Flynn,,,
QLD,WOORABINDA,4713,Flynn,,,
QLD,WOOROONA,4702,Flynn,,,
...1617181920...,...1617181920...,...1617181920...,...1617181920...,...1617181920...,...1617181920...,
...,16,17,18,19,20,...
QLD,WOOWOONGA,4621,Flynn,,,
QLD,WOWAN,4702,Flynn,,,
QLD,WURA,4714,Flynn,,,
QLD,WURDONG HEIGHTS,4680,Flynn,,,
QLD,WURUMA DAM,4627,Flynn,,,
QLD,WYCARBAH,4702,Flynn,,,
QLD,WYUNA,4720,Flynn,,,
QLD,YANDARAN,4673,Flynn,,,
QLD,YARROL,4630,Flynn,,,
QLD,YARWUN,4694,Flynn,,,
QLD,YENDA,4625,Flynn,,,
...1718192021,...1718192021,...1718192021,...1718192021,...1718192021,...1718192021,
...,17,18,19,20,21,
