State,Locality/Suburb,Postcode,Electorate,Redistributed Electorate,Other Locality(s),Unnamed: 6
VIC,MIRRANATWA,3294,Wannon,,,
VIC,MOKEPILLY,3381,Wannon,,,
VIC,MOORALLA,3314,Wannon,,,
...1112131415...,...1112131415...,...1112131415...,...1112131415...,...1112131415...,...1112131415...,
...,11,12,13,14,15,...
VIC,MORGIANA,3301,Wannon,,,
VIC,MORTLAKE,3272,Wannon,,,
VIC,MOUNT BUTE,3324,Wannon,,,
VIC,MOUNT COLE,3377,Wannon,,,
VIC,MOUNT COLE CREEK,3377,Wannon,,,
VIC,MOUNT DRYDEN,3381,Wannon,,,
VIC,MOUNT EMU,3351,Wannon,,,
VIC,MOUNT LONARCH,3468,Wannon,,,
VIC,MOUNT MERCER,3352,Wannon,,,
VIC,MOUNT NAPIER,3301,Wannon,,,
VIC,MOUNT RICHMOND,3305,Wannon,,,
VIC,MOUTAJUP,3294,Wannon,,,
VIC,MOYSTON,3377,Wannon,,,
VIC,MUMBANNAR,3304,Wannon,,,
VIC,MUNTHAM,3315,Wannon,,,
VIC,MYAMYN,3304,Wannon,,,
VIC,NALANGIL,3249,Wannon,,,
VIC,NANGEELA,3312,Wannon,,,
VIC,NAPOLEONS,3352,Wannon,,,
VIC,NAREEB,3293,Wannon,,,
...1112131415...,...1112131415...,...1112131415...,...1112131415...,...1112131415...,...1112131415...,
...,11,12,13,14,15,...
VIC,NAREEN,3315,Wannon,,,
VIC,NARINGAL,3277,Wannon,,,
VIC,NARINGAL EAST,3277,Wannon,,,
VIC,NAROGHID,3266,Wannon,,,
VIC,NARRAPUMELAP SOUTH,3293,Wannon,,,
VIC,NARRAWONG,3285,Wannon,,,
VIC,NELSON,3292,Wannon,,,
VIC,NERRIN NERRIN,3351,Wannon,,,
VIC,NERRING,3373,Wannon,,,
VIC,NEWFIELD,3268,Wannon,,,
VIC,NEWTOWN,3351,Wannon,,,
VIC,NINTINGBOOL,3351,Wannon,,,
VIC,NIRRANDA,3268,Wannon,,,
VIC,NIRRANDA EAST,3268,Wannon,,,
VIC,NIRRANDA SOUTH,3268,Wannon,,,
VIC,NOORAT,3265,Wannon,,,
VIC,NOORAT EAST,3265,Wannon,,,
VIC,NORVAL,3377,Wannon,,,
VIC,NULLAWARRE,3268,Wannon,,,
VIC,NULLAWARRE NORTH,3268,Wannon,,,
...1112131415...,...1112131415...,...1112131415...,...1112131415...,...1112131415...,...1112131415...,
...,11,12,13,14,15,...
VIC,ONDIT,3249,Wannon,,,
VIC,ORFORD,3284,Wannon,,,
VIC,PAARATTE,3268,Wannon,,,
VIC,PANMURE,3265,Wannon,,,
VIC,PASCHENDALE,3315,Wannon,,,
VIC,PENSHURST,3289,Wannon,,,
VIC,PETERBOROUGH,3270,Wannon,,,
VIC,PIGEON PONDS,3407,Wannon,,,
VIC,PIGGOREET,3351,Wannon,,,
VIC,PIRRON YALLOCK,3249,Wannon,,,
VIC,PITFIELD,3351,Wannon,,,
VIC,PITTONG,3360,Wannon,,,
VIC,POMBORNEIT,3260,Wannon,,,
VIC,POMBORNEIT EAST,3249,Wannon,,,
VIC,POMBORNEIT NORTH,3260,Wannon,,,
VIC,POMONAL,3381,Wannon,,,
VIC,PORT CAMPBELL,3269,Wannon,,,
VIC,PORT FAIRY,3284,Wannon,,,
VIC,PORTLAND,3305,Wannon,,,
VIC,PORTLAND NORTH,3305,Wannon,,,
...1112131415...,...1112131415...,...1112131415...,...1112131415...,...1112131415...,...1112131415...,
...,11,12,13,14,15,...
VIC,PORTLAND WEST,3305,Wannon,,,
VIC,PRINCETOWN,3269,Wannon,,,
VIC,PURA PURA,3271,Wannon,,,
VIC,PURDEET,3289,Wannon,,,
VIC,PURNIM,3278,Wannon,,,
VIC,PURNIM WEST,3278,Wannon,,,
VIC,RAGLAN,3373,Wannon,,,
VIC,RHYMNEY,3377,Wannon,,,
VIC,RHYMNEY REEF,3377,Wannon,,RHYMNEY,
VIC,RIPPONHURST,3286,Wannon,,MACARTHUR,
VIC,ROCKLANDS,3401,Wannon,,,
VIC,ROCKY POINT,3377,Wannon,,,
VIC,ROKEWOOD,3330,Wannon,,,
VIC,ROKEWOOD JUNCTION,3351,Wannon,,,
VIC,ROSEBROOK,3285,Wannon,,,
VIC,ROSES GAP,3385,Wannon,,,
VIC,ROSS CREEK,3351,Wannon,,,
VIC,ROSSBRIDGE,3377,Wannon,,,
VIC,SANDFORD,3312,Wannon,,,
VIC,SCARSDALE,3351,Wannon,,,
...1617181920...,...1617181920...,...1617181920...,...1617181920...,...1617181920...,...1617181920...,
...,16,17,18,19,20,...
VIC,SCOTTS CREEK,3267,Wannon,,,
VIC,SHIRLEY,3373,Wannon,,RAGLAN,
VIC,SIMPSON,3266,Wannon,,,
VIC,SKIBO,3260,Wannon,,,
VIC,SKIPTON,3361,Wannon,,,
VIC,SMYTHES CREEK,3351,Wannon,,,
VIC,SMYTHESDALE,3351,Wannon,,,
VIC,SNAKE VALLEY,3351,Wannon,,,
VIC,SOUTH PURRUMBETE,3260,Wannon,,,
VIC,SOUTHERN CROSS,3283,Wannon,,,
VIC,SPRINGDALLAH,3351,Wannon,,,
VIC,ST HELENS,3285,Wannon,,,
VIC,STAFFORDSHIRE REEF,3351,Wannon,,,
VIC,STAVELY,3379,Wannon,,,
VIC,STAWELL,3380,Wannon,,,
VIC,STOCKYARD HILL,3373,Wannon,,,
VIC,STONELEIGH,3373,Wannon,,,
VIC,STONYFORD,3260,Wannon,,,
VIC,STRATHDOWNIE,3312,Wannon,,,
VIC,STRATHKELLAR,3301,Wannon,,,
...1617181920...,...1617181920...,...1617181920...,...1617181920...,...1617181920...,...1617181920...,
...,16,17,18,19,20,...
VIC,STREATHAM,3351,Wannon,,,
VIC,SWAN MARSH,3249,Wannon,,,
VIC,TABOR,3289,Wannon,,,
VIC,TAHARA,3301,Wannon,,,
VIC,TAHARA BRIDGE,3315,Wannon,,,
VIC,TAHARA WEST,3310,Wannon,,,
VIC,TANDAROOK,3260,Wannon,,,
VIC,TANDAROOK SOUTH,3260,Wannon,,COBDEN,
VIC,TAROON,3265,Wannon,,,
VIC,TARRAGAL,3305,Wannon,,CAPE BRIDGEWATER,
VIC,TARRAYOUKYAN,3315,Wannon,,,
VIC,TARRENLEA,3315,Wannon,,,
VIC,TARRINGTON,3301,Wannon,,,
VIC,TARRONE,3283,Wannon,,,
VIC,TATYOON,3378,Wannon,,,
VIC,TATYOON EAST,3378,Wannon,,TATYOON,
VIC,TERANG,3264,Wannon,,,
VIC,TESBURY,3260,Wannon,,,
VIC,THE COVE,3268,Wannon,,,
VIC,THE SISTERS,3265,Wannon,,,
...1617181920...,...1617181920...,...1617181920...,...1617181920...,...1617181920...,...1617181920...,
...,16,17,18,19,20,...
VIC,TIMBOON,3268,Wannon,,,
VIC,TIMBOON WEST,3268,Wannon,,,
VIC,TOOLONG,3285,Wannon,,,
VIC,TOWER HILL,3283,Wannon,,,
VIC,TRAWALLA,3373,Wannon,,,
VIC,TYRENDARRA,3285,Wannon,,,
VIC,TYRENDARRA EAST,3285,Wannon,,,
VIC,VASEY,3407,Wannon,,,
VIC,VICTORIA POINT,3294,Wannon,,,
VIC,VICTORIA VALLEY,3294,Wannon,,,
VIC,VITE VITE,3325,Wannon,,,
VIC,VITE VITE NORTH,3325,Wannon,,,
VIC,WAARRE,3269,Wannon,,,
VIC,WALLACEDALE,3303,Wannon,,,
VIC,WALLINDUC,3351,Wannon,,,
VIC,WANDO BRIDGE,3312,Wannon,,,
VIC,WANDO HEIGHTS,3315,Wannon,,WANDO VALE,
VIC,WANDO VALE,3312,Wannon,,,
VIC,WANGOOM,3279,Wannon,,,
VIC,WANNON,3301,Wannon,,,
...1617181920...,...1617181920...,...1617181920...,...1617181920...,...1617181920...,...1617181920...,
...,16,17,18,19,20,...
VIC,WARRABKOOK,3286,Wannon,,,
VIC,WARRAK,3377,Wannon,,,
VIC,WARRAYURE,3301,Wannon,,,
VIC,WARRION,3249,Wannon,,,
VIC,WARRNAMBOOL,3280,Wannon,,,
VIC,WARROCK,3312,Wannon,,,
VIC,WARRONG,3283,Wannon,,,
VIC,WATERLOO,3373,Wannon,,,
VIC,WATGANIA,3379,Wannon,,MAFEKING,
VIC,WATTLE HILL,3237,Wannon,,,
VIC,WAUBRA,3352,Wannon,,,
VIC,WEERING,3251,Wannon,,,
VIC,WEERITE,3260,Wannon,,,
VIC,WERNETH,3352,Wannon,,,
VIC,WESTMERE,3351,Wannon,,,
VIC,WICKLIFFE,3379,Wannon,,,
VIC,WICKLIFFE NORTH,3379,Wannon,,WICKLIFFE,
VIC,WILGUL,3351,Wannon,,WALLINDUC,
VIC,WILLATOOK,3283,Wannon,,,
VIC,WILLAURA,3379,Wannon,,,
...1617181920...,...1617181920...,...1617181920...,...1617181920...,...1617181920...,...1617181920...,
...,16,17,18,19,20,...
VIC,WILLAURA NORTH,3379,Wannon,,,
VIC,WILLOWVALE,3360,Wannon,,,
VIC,WINNAP,3304,Wannon,,,
VIC,WINSLOW,3281,Wannon,,,
VIC,WOODFORD,3281,Wannon,,,
VIC,WOODHOUSE,3294,Wannon,,,
VIC,WOOHLPOOER,3314,Wannon,,MOORALLA,
VIC,WOOL WOOL,3249,Wannon,,,
VIC,WOOLSTHORPE,3276,Wannon,,,
VIC,WOORNDOO,3272,Wannon,,,
VIC,WOOTONG VALE,3315,Wannon,,,
VIC,YALLA-Y-POORA,3378,Wannon,,,
VIC,YAMBUK,3285,Wannon,,,
VIC,YANGERY,3283,Wannon,,,
VIC,YARPTURK,3283,Wannon,,,
VIC,YATCHAW,3301,Wannon,,,
VIC,YEO,3249,Wannon,,,
VIC,YULECART,3301,Wannon,,,
VIC,ZUMSTEINS,3401,Wannon,,,
...1718192021,...1718192021,...1718192021,...1718192021,...1718192021,...1718192021,
...,17,18,19,20,21,
